batting_team,bowling_team,city,runs_left,balls_left,wickets_remaining,total_run_x,crr,rrr,results
Punjab Kings,Delhi Capitals,Bloemfontein,115,119,3,121,36.0,5.8,0
Punjab Kings,Delhi Capitals,Bloemfontein,115,118,2,121,18.0,5.85,0
Punjab Kings,Delhi Capitals,Bloemfontein,111,117,1,121,20.0,5.69,0
Punjab Kings,Delhi Capitals,Bloemfontein,107,116,0,121,21.0,5.53,0
Mumbai Indians,Rajasthan Royals,Durban,137,119,3,146,54.0,6.91,0
Mumbai Indians,Rajasthan Royals,Durban,137,118,2,146,27.0,6.97,0
Mumbai Indians,Rajasthan Royals,Durban,137,117,1,146,18.0,7.03,0
Mumbai Indians,Rajasthan Royals,Durban,137,116,0,146,13.5,7.09,0
Royal Challengers Bangalore,Chennai Super Kings,Durban,124,119,3,130,36.0,6.25,1
Royal Challengers Bangalore,Chennai Super Kings,Durban,123,119,2,130,42.0,6.2,1
Royal Challengers Bangalore,Chennai Super Kings,Durban,122,118,1,130,24.0,6.2,1
Royal Challengers Bangalore,Chennai Super Kings,Durban,122,117,0,130,16.0,6.26,1
Sunrisers Hyderabad,Sunrisers Hyderabad,Durban,156,119,3,174,108.0,7.87,0
Sunrisers Hyderabad,Sunrisers Hyderabad,Durban,155,118,2,174,57.0,7.88,0
Sunrisers Hyderabad,Sunrisers Hyderabad,Durban,151,117,1,174,46.0,7.74,0
Sunrisers Hyderabad,Sunrisers Hyderabad,Durban,151,116,0,174,34.5,7.81,0
Mumbai Indians,Punjab Kings,Centurion,115,119,3,120,30.0,5.8,1
Mumbai Indians,Punjab Kings,Centurion,115,119,2,120,30.0,5.8,1
Mumbai Indians,Punjab Kings,Centurion,115,118,1,120,15.0,5.85,1
Mumbai Indians,Punjab Kings,Centurion,115,117,0,120,10.0,5.9,1
Royal Challengers Bangalore,Kolkata Knight Riders,Centurion,172,119,3,174,12.0,8.67,1
Royal Challengers Bangalore,Kolkata Knight Riders,Centurion,171,119,2,174,18.0,8.62,1
Royal Challengers Bangalore,Kolkata Knight Riders,Centurion,170,118,1,174,12.0,8.64,1
Royal Challengers Bangalore,Kolkata Knight Riders,Centurion,170,117,0,174,8.0,8.72,1
Rajasthan Royals,Sunrisers Hyderabad,Kimberley,167,125,9,167,-0.0,8.02,0
Rajasthan Royals,Sunrisers Hyderabad,Kimberley,162,119,3,167,30.0,8.17,0
Rajasthan Royals,Sunrisers Hyderabad,Kimberley,162,118,2,167,15.0,8.24,0
Rajasthan Royals,Sunrisers Hyderabad,Kimberley,162,117,1,167,10.0,8.31,0
Rajasthan Royals,Sunrisers Hyderabad,Kimberley,159,116,0,167,12.0,8.22,0
Delhi Capitals,Delhi Capitals,Johannesburg,121,119,3,124,18.0,6.1,0
Delhi Capitals,Delhi Capitals,Johannesburg,117,119,2,124,42.0,5.9,0
Delhi Capitals,Delhi Capitals,Johannesburg,113,118,1,124,33.0,5.75,0
Delhi Capitals,Delhi Capitals,Johannesburg,113,117,0,124,22.0,5.79,0
Royal Challengers Bangalore,Mumbai Indians,Port Elizabeth,158,125,9,158,-0.0,7.58,0
Royal Challengers Bangalore,Mumbai Indians,Port Elizabeth,151,119,3,158,42.0,7.61,0
Royal Challengers Bangalore,Mumbai Indians,Port Elizabeth,150,118,2,158,24.0,7.63,0
Royal Challengers Bangalore,Mumbai Indians,Port Elizabeth,150,117,1,158,16.0,7.69,0
Royal Challengers Bangalore,Mumbai Indians,Port Elizabeth,149,116,0,158,13.5,7.71,0
Punjab Kings,Sunrisers Hyderabad,Kimberley,161,119,3,169,48.0,8.12,0
Punjab Kings,Sunrisers Hyderabad,Kimberley,157,119,2,169,72.0,7.92,0
Punjab Kings,Sunrisers Hyderabad,Kimberley,153,118,1,169,48.0,7.78,0
Punjab Kings,Sunrisers Hyderabad,Kimberley,153,117,0,169,32.0,7.85,0
Chennai Super Kings,Rajasthan Royals,Kimberley,132,119,3,141,54.0,6.66,1
Chennai Super Kings,Rajasthan Royals,Kimberley,132,118,2,141,27.0,6.71,1
Chennai Super Kings,Rajasthan Royals,Kimberley,132,117,1,141,18.0,6.77,1
Chennai Super Kings,Rajasthan Royals,Kimberley,132,116,0,141,13.5,6.83,1
Delhi Capitals,Delhi Capitals,East London,117,125,9,117,-0.0,5.62,0
Delhi Capitals,Delhi Capitals,East London,117,124,8,117,-0.0,5.66,0
Delhi Capitals,Delhi Capitals,East London,113,119,3,117,24.0,5.7,0
Delhi Capitals,Delhi Capitals,East London,109,118,2,117,24.0,5.54,0
Delhi Capitals,Delhi Capitals,East London,109,119,1,117,48.0,5.5,0
Delhi Capitals,Delhi Capitals,East London,108,118,0,117,27.0,5.49,0
Punjab Kings,Chennai Super Kings,Centurion,181,119,3,186,30.0,9.13,0
Punjab Kings,Chennai Super Kings,Centurion,181,118,2,186,15.0,9.2,0
Punjab Kings,Chennai Super Kings,Centurion,181,117,1,186,10.0,9.28,0
Punjab Kings,Chennai Super Kings,Centurion,179,116,0,186,10.5,9.26,0
Rajasthan Royals,Royal Challengers Bangalore,Centurion,106,125,9,106,-0.0,5.09,1
Rajasthan Royals,Royal Challengers Bangalore,Centurion,106,124,8,106,-0.0,5.13,1
Rajasthan Royals,Royal Challengers Bangalore,Centurion,106,123,7,106,-0.0,5.17,1
Rajasthan Royals,Royal Challengers Bangalore,Centurion,104,119,3,106,12.0,5.24,1
Rajasthan Royals,Royal Challengers Bangalore,Centurion,104,118,2,106,6.0,5.29,1
Rajasthan Royals,Royal Challengers Bangalore,Centurion,103,117,1,106,6.0,5.28,1
Rajasthan Royals,Royal Challengers Bangalore,Centurion,103,116,0,106,4.5,5.33,1
Mumbai Indians,Sunrisers Hyderabad,Centurion,139,119,3,146,42.0,7.01,0
Mumbai Indians,Sunrisers Hyderabad,Centurion,139,118,2,146,21.0,7.07,0
Mumbai Indians,Sunrisers Hyderabad,Centurion,139,117,1,146,14.0,7.13,0
Mumbai Indians,Sunrisers Hyderabad,Centurion,139,116,0,146,10.5,7.19,0
Delhi Capitals,Delhi Capitals,Durban,155,125,9,155,-0.0,7.44,0
Delhi Capitals,Delhi Capitals,Durban,151,119,3,155,24.0,7.61,0
Delhi Capitals,Delhi Capitals,Durban,149,118,2,155,18.0,7.58,0
Delhi Capitals,Delhi Capitals,Durban,149,117,1,155,12.0,7.64,0
Delhi Capitals,Delhi Capitals,Durban,148,116,0,155,10.5,7.66,0
Punjab Kings,Punjab Kings,Durban,212,125,9,212,-0.0,10.18,0
Punjab Kings,Punjab Kings,Durban,212,124,8,212,-0.0,10.26,0
Punjab Kings,Punjab Kings,Durban,212,123,7,212,-0.0,10.34,0
Punjab Kings,Punjab Kings,Durban,210,119,3,212,12.0,10.59,0
Punjab Kings,Punjab Kings,Durban,210,118,2,212,6.0,10.68,0
Punjab Kings,Punjab Kings,Durban,210,117,1,212,4.0,10.77,0
Punjab Kings,Punjab Kings,Durban,209,116,0,212,4.5,10.81,0
Sunrisers Hyderabad,Chennai Super Kings,East London,179,125,9,179,-0.0,8.59,0
Sunrisers Hyderabad,Chennai Super Kings,East London,179,124,8,179,-0.0,8.66,0
Sunrisers Hyderabad,Chennai Super Kings,East London,179,123,7,179,-0.0,8.73,0
Sunrisers Hyderabad,Chennai Super Kings,East London,179,122,6,179,-0.0,8.8,0
Sunrisers Hyderabad,Chennai Super Kings,East London,179,121,5,179,-0.0,8.88,0
Sunrisers Hyderabad,Chennai Super Kings,East London,179,119,3,179,0.0,9.03,0
Sunrisers Hyderabad,Chennai Super Kings,East London,178,118,2,179,3.0,9.05,0
Sunrisers Hyderabad,Chennai Super Kings,East London,178,117,1,179,2.0,9.13,0
Sunrisers Hyderabad,Chennai Super Kings,East London,178,116,0,179,1.5,9.21,0
Royal Challengers Bangalore,Mumbai Indians,Johannesburg,150,125,9,150,-0.0,7.2,1
Royal Challengers Bangalore,Mumbai Indians,Johannesburg,141,119,3,150,54.0,7.11,1
Royal Challengers Bangalore,Mumbai Indians,Johannesburg,140,119,2,150,60.0,7.06,1
Royal Challengers Bangalore,Mumbai Indians,Johannesburg,136,118,1,150,42.0,6.92,1
Royal Challengers Bangalore,Mumbai Indians,Johannesburg,135,117,0,150,30.0,6.92,1
Punjab Kings,Punjab Kings,Port Elizabeth,154,125,9,154,-0.0,7.39,0
Punjab Kings,Punjab Kings,Port Elizabeth,154,124,8,154,-0.0,7.45,0
Punjab Kings,Punjab Kings,Port Elizabeth,151,119,3,154,18.0,7.61,0
Punjab Kings,Punjab Kings,Port Elizabeth,151,118,2,154,9.0,7.68,0
Punjab Kings,Punjab Kings,Port Elizabeth,151,117,1,154,6.0,7.74,0
Punjab Kings,Punjab Kings,Port Elizabeth,150,116,0,154,6.0,7.76,0
Rajasthan Royals,Sunrisers Hyderabad,Port Elizabeth,142,125,9,142,-0.0,6.82,1
Rajasthan Royals,Sunrisers Hyderabad,Port Elizabeth,142,124,8,142,-0.0,6.87,1
Rajasthan Royals,Sunrisers Hyderabad,Port Elizabeth,139,119,3,142,18.0,7.01,1
Rajasthan Royals,Sunrisers Hyderabad,Port Elizabeth,139,119,2,142,18.0,7.01,1
Rajasthan Royals,Sunrisers Hyderabad,Port Elizabeth,139,118,1,142,9.0,7.07,1
Rajasthan Royals,Sunrisers Hyderabad,Port Elizabeth,139,117,0,142,6.0,7.13,1
Delhi Capitals,Chennai Super Kings,Johannesburg,164,125,9,164,-0.0,7.87,0
Delhi Capitals,Chennai Super Kings,Johannesburg,164,124,8,164,-0.0,7.94,0
Delhi Capitals,Chennai Super Kings,Johannesburg,159,119,3,164,30.0,8.02,0
Delhi Capitals,Chennai Super Kings,Johannesburg,157,118,2,164,21.0,7.98,0
Delhi Capitals,Chennai Super Kings,Johannesburg,156,117,1,164,16.0,8.0,0
Delhi Capitals,Chennai Super Kings,Johannesburg,155,116,0,164,13.5,8.02,0
Kolkata Knight Riders,Mumbai Indians,East London,149,125,9,149,-0.0,7.15,0
Kolkata Knight Riders,Mumbai Indians,East London,149,124,8,149,-0.0,7.21,0
Kolkata Knight Riders,Mumbai Indians,East London,147,119,3,149,12.0,7.41,0
Kolkata Knight Riders,Mumbai Indians,East London,147,118,2,149,6.0,7.47,0
Kolkata Knight Riders,Mumbai Indians,East London,146,117,1,149,6.0,7.49,0
Kolkata Knight Riders,Mumbai Indians,East London,145,116,0,149,6.0,7.5,0
Punjab Kings,Royal Challengers Bangalore,Durban,146,125,9,146,-0.0,7.01,0
Punjab Kings,Royal Challengers Bangalore,Durban,146,124,8,146,-0.0,7.06,0
Punjab Kings,Royal Challengers Bangalore,Durban,142,119,3,146,24.0,7.16,0
Punjab Kings,Royal Challengers Bangalore,Durban,142,118,2,146,12.0,7.22,0
Punjab Kings,Royal Challengers Bangalore,Durban,142,117,1,146,8.0,7.28,0
Punjab Kings,Royal Challengers Bangalore,Durban,142,116,0,146,6.0,7.34,0
Rajasthan Royals,Chennai Super Kings,Centurion,158,119,3,165,42.0,7.97,0
Rajasthan Royals,Chennai Super Kings,Centurion,158,119,2,165,42.0,7.97,0
Rajasthan Royals,Chennai Super Kings,Centurion,158,118,1,165,21.0,8.03,0
Rajasthan Royals,Chennai Super Kings,Centurion,157,117,0,165,16.0,8.05,0
Delhi Capitals,Sunrisers Hyderabad,Centurion,149,125,9,149,-0.0,7.15,0
Delhi Capitals,Sunrisers Hyderabad,Centurion,149,124,8,149,-0.0,7.21,0
Delhi Capitals,Sunrisers Hyderabad,Centurion,142,119,3,149,42.0,7.16,0
Delhi Capitals,Sunrisers Hyderabad,Centurion,142,118,2,149,21.0,7.22,0
Delhi Capitals,Sunrisers Hyderabad,Centurion,141,117,1,149,16.0,7.23,0
Delhi Capitals,Sunrisers Hyderabad,Centurion,141,116,0,149,12.0,7.29,0
Mumbai Indians,Punjab Kings,Durban,117,119,3,120,18.0,5.9,0
Mumbai Indians,Punjab Kings,Durban,116,119,2,120,24.0,5.85,0
Mumbai Indians,Punjab Kings,Durban,116,118,1,120,12.0,5.9,0
Mumbai Indians,Punjab Kings,Durban,116,117,0,120,8.0,5.95,0
Royal Challengers Bangalore,Kolkata Knight Riders,Durban,138,119,3,140,12.0,6.96,1
Royal Challengers Bangalore,Kolkata Knight Riders,Durban,137,119,2,140,18.0,6.91,1
Royal Challengers Bangalore,Kolkata Knight Riders,Durban,137,118,1,140,9.0,6.97,1
Royal Challengers Bangalore,Kolkata Knight Riders,Durban,137,117,0,140,6.0,7.03,1
Rajasthan Royals,Delhi Capitals,Centurion,144,125,9,144,-0.0,6.91,1
Rajasthan Royals,Delhi Capitals,Centurion,138,119,3,144,36.0,6.96,1
Rajasthan Royals,Delhi Capitals,Centurion,138,118,2,144,18.0,7.02,1
Rajasthan Royals,Delhi Capitals,Centurion,138,119,1,144,36.0,6.96,1
Rajasthan Royals,Delhi Capitals,Centurion,138,118,0,144,18.0,7.02,1
Kolkata Knight Riders,Mumbai Indians,Port Elizabeth,188,125,9,188,-0.0,9.02,0
Kolkata Knight Riders,Mumbai Indians,Port Elizabeth,184,119,3,188,24.0,9.28,0
Kolkata Knight Riders,Mumbai Indians,Port Elizabeth,183,118,2,188,15.0,9.31,0
Kolkata Knight Riders,Mumbai Indians,Port Elizabeth,181,117,1,188,14.0,9.28,0
Kolkata Knight Riders,Mumbai Indians,Port Elizabeth,180,116,0,188,12.0,9.31,0
Sunrisers Hyderabad,Chennai Super Kings,Durban,166,125,9,166,-0.0,7.97,0
Sunrisers Hyderabad,Chennai Super Kings,Durban,154,119,3,166,72.0,7.76,0
Sunrisers Hyderabad,Chennai Super Kings,Durban,150,118,2,166,48.0,7.63,0
Sunrisers Hyderabad,Chennai Super Kings,Durban,150,117,1,166,32.0,7.69,0
Sunrisers Hyderabad,Chennai Super Kings,Durban,149,116,0,166,25.5,7.71,0
Delhi Capitals,Royal Challengers Bangalore,Port Elizabeth,141,119,3,150,54.0,7.11,0
Delhi Capitals,Royal Challengers Bangalore,Port Elizabeth,141,118,2,150,27.0,7.17,0
Delhi Capitals,Royal Challengers Bangalore,Port Elizabeth,140,117,1,150,20.0,7.18,0
Delhi Capitals,Royal Challengers Bangalore,Port Elizabeth,139,116,0,150,16.5,7.19,0
Rajasthan Royals,Punjab Kings,Cape Town,134,119,3,140,36.0,6.76,0
Rajasthan Royals,Punjab Kings,Cape Town,133,119,2,140,42.0,6.71,0
Rajasthan Royals,Punjab Kings,Cape Town,133,118,1,140,21.0,6.76,0
Rajasthan Royals,Punjab Kings,Cape Town,132,117,0,140,16.0,6.77,0
Mumbai Indians,Sunrisers Hyderabad,Durban,169,125,9,169,-0.0,8.11,0
Mumbai Indians,Sunrisers Hyderabad,Durban,166,119,3,169,18.0,8.37,0
Mumbai Indians,Sunrisers Hyderabad,Durban,165,119,2,169,24.0,8.32,0
Mumbai Indians,Sunrisers Hyderabad,Durban,165,118,1,169,12.0,8.39,0
Mumbai Indians,Sunrisers Hyderabad,Durban,165,117,0,169,8.0,8.46,0
Punjab Kings,Royal Challengers Bangalore,Durban,165,119,3,169,24.0,8.32,0
Punjab Kings,Royal Challengers Bangalore,Durban,165,119,2,169,24.0,8.32,0
Punjab Kings,Royal Challengers Bangalore,Durban,164,118,1,169,15.0,8.34,0
Punjab Kings,Royal Challengers Bangalore,Durban,163,117,0,169,12.0,8.36,0
Kolkata Knight Riders,Rajasthan Royals,Cape Town,151,125,9,151,-0.0,7.25,0
Kolkata Knight Riders,Rajasthan Royals,Cape Town,151,124,8,151,-0.0,7.31,0
Kolkata Knight Riders,Rajasthan Royals,Cape Town,144,119,3,151,42.0,7.26,0
Kolkata Knight Riders,Rajasthan Royals,Cape Town,144,119,2,151,42.0,7.26,0
Kolkata Knight Riders,Rajasthan Royals,Cape Town,144,118,1,151,21.0,7.32,0
Kolkata Knight Riders,Rajasthan Royals,Cape Town,143,117,0,151,16.0,7.33,0
Chennai Super Kings,Delhi Capitals,Durban,190,125,9,190,-0.0,9.12,0
Chennai Super Kings,Delhi Capitals,Durban,175,119,3,190,90.0,8.82,0
Chennai Super Kings,Delhi Capitals,Durban,174,118,2,190,48.0,8.85,0
Chennai Super Kings,Delhi Capitals,Durban,172,117,1,190,36.0,8.82,0
Chennai Super Kings,Delhi Capitals,Durban,171,116,0,190,28.5,8.84,0
Royal Challengers Bangalore,Sunrisers Hyderabad,Cape Town,185,125,9,185,-0.0,8.88,0
Royal Challengers Bangalore,Sunrisers Hyderabad,Cape Town,174,119,3,185,66.0,8.77,0
Royal Challengers Bangalore,Sunrisers Hyderabad,Cape Town,174,118,2,185,33.0,8.85,0
Royal Challengers Bangalore,Sunrisers Hyderabad,Cape Town,174,117,1,185,22.0,8.92,0
Royal Challengers Bangalore,Sunrisers Hyderabad,Cape Town,173,116,0,185,18.0,8.95,0
Kolkata Knight Riders,Punjab Kings,Durban,159,125,9,159,-0.0,7.63,1
Kolkata Knight Riders,Punjab Kings,Durban,159,124,8,159,-0.0,7.69,1
Kolkata Knight Riders,Punjab Kings,Durban,159,123,7,159,-0.0,7.76,1
Kolkata Knight Riders,Punjab Kings,Durban,156,119,3,159,18.0,7.87,1
Kolkata Knight Riders,Punjab Kings,Durban,155,119,2,159,24.0,7.82,1
Kolkata Knight Riders,Punjab Kings,Durban,155,118,1,159,12.0,7.88,1
Kolkata Knight Riders,Punjab Kings,Durban,155,117,0,159,8.0,7.95,1
Royal Challengers Bangalore,Chennai Super Kings,Port Elizabeth,180,125,9,180,-0.0,8.64,0
Royal Challengers Bangalore,Chennai Super Kings,Port Elizabeth,180,124,8,180,-0.0,8.71,0
Royal Challengers Bangalore,Chennai Super Kings,Port Elizabeth,180,123,7,180,-0.0,8.78,0
Royal Challengers Bangalore,Chennai Super Kings,Port Elizabeth,180,122,6,180,-0.0,8.85,0
Royal Challengers Bangalore,Chennai Super Kings,Port Elizabeth,175,119,3,180,30.0,8.82,0
Royal Challengers Bangalore,Chennai Super Kings,Port Elizabeth,175,118,2,180,15.0,8.9,0
Royal Challengers Bangalore,Chennai Super Kings,Port Elizabeth,171,117,1,180,18.0,8.77,0
Royal Challengers Bangalore,Chennai Super Kings,Port Elizabeth,167,116,0,180,19.5,8.64,0
Sunrisers Hyderabad,Sunrisers Hyderabad,Cape Town,102,125,9,102,-0.0,4.9,0
Sunrisers Hyderabad,Sunrisers Hyderabad,Cape Town,102,124,8,102,-0.0,4.94,0
Sunrisers Hyderabad,Sunrisers Hyderabad,Cape Town,93,119,3,102,54.0,4.69,0
Sunrisers Hyderabad,Sunrisers Hyderabad,Cape Town,93,118,2,102,27.0,4.73,0
Sunrisers Hyderabad,Sunrisers Hyderabad,Cape Town,89,117,1,102,26.0,4.56,0
Sunrisers Hyderabad,Sunrisers Hyderabad,Cape Town,89,116,0,102,19.5,4.6,0
Delhi Capitals,Delhi Capitals,Cape Town,105,125,9,105,-0.0,5.04,0
Delhi Capitals,Delhi Capitals,Cape Town,96,119,3,105,54.0,4.84,0
Delhi Capitals,Delhi Capitals,Cape Town,90,119,2,105,90.0,4.54,0
Delhi Capitals,Delhi Capitals,Cape Town,86,118,1,105,57.0,4.37,0
Delhi Capitals,Delhi Capitals,Cape Town,85,117,0,105,40.0,4.36,0
Rajasthan Royals,Royal Challengers Bangalore,Cape Town,134,125,9,134,-0.0,6.43,0
Rajasthan Royals,Royal Challengers Bangalore,Cape Town,134,124,8,134,-0.0,6.48,0
Rajasthan Royals,Royal Challengers Bangalore,Cape Town,132,119,3,134,12.0,6.66,0
Rajasthan Royals,Royal Challengers Bangalore,Cape Town,132,119,2,134,12.0,6.66,0
Rajasthan Royals,Royal Challengers Bangalore,Cape Town,131,118,1,134,9.0,6.66,0
Rajasthan Royals,Royal Challengers Bangalore,Cape Town,130,117,0,134,8.0,6.67,0
Chennai Super Kings,Mumbai Indians,Cape Town,166,125,9,166,-0.0,7.97,0
Chennai Super Kings,Mumbai Indians,Cape Town,166,124,8,166,-0.0,8.03,0
Chennai Super Kings,Mumbai Indians,Cape Town,166,123,7,166,-0.0,8.1,0
Chennai Super Kings,Mumbai Indians,Cape Town,166,122,6,166,-0.0,8.16,0
Chennai Super Kings,Mumbai Indians,Cape Town,166,121,5,166,-0.0,8.23,0
Chennai Super Kings,Mumbai Indians,Cape Town,163,119,3,166,18.0,8.22,0
Chennai Super Kings,Mumbai Indians,Cape Town,163,118,2,166,9.0,8.29,0
Chennai Super Kings,Mumbai Indians,Cape Town,159,117,1,166,14.0,8.15,0
Chennai Super Kings,Mumbai Indians,Cape Town,158,116,0,166,12.0,8.17,0
Rajasthan Royals,Chennai Super Kings,Mumbai,164,125,9,164,-0.0,7.87,1
Rajasthan Royals,Chennai Super Kings,Mumbai,164,124,8,164,-0.0,7.94,1
Rajasthan Royals,Chennai Super Kings,Mumbai,164,123,7,164,-0.0,8.0,1
Rajasthan Royals,Chennai Super Kings,Mumbai,162,119,3,164,12.0,8.17,1
Rajasthan Royals,Chennai Super Kings,Mumbai,160,118,2,164,12.0,8.14,1
Rajasthan Royals,Chennai Super Kings,Mumbai,156,117,1,164,16.0,8.0,1
Rajasthan Royals,Chennai Super Kings,Mumbai,155,116,0,164,13.5,8.02,1
Chennai Super Kings,Punjab Kings,Mumbai,113,125,9,113,-0.0,5.42,1
Chennai Super Kings,Punjab Kings,Mumbai,102,119,3,113,66.0,5.14,1
Chennai Super Kings,Punjab Kings,Mumbai,101,118,2,113,36.0,5.14,1
Chennai Super Kings,Punjab Kings,Mumbai,101,117,1,113,24.0,5.18,1
Chennai Super Kings,Punjab Kings,Mumbai,100,116,0,113,19.5,5.17,1
Delhi Capitals,Delhi Capitals,Mumbai,185,119,3,193,48.0,9.33,0
Delhi Capitals,Delhi Capitals,Mumbai,184,119,2,193,54.0,9.28,0
Delhi Capitals,Delhi Capitals,Mumbai,183,118,1,193,30.0,9.31,0
Delhi Capitals,Delhi Capitals,Mumbai,183,117,0,193,20.0,9.38,0
Rajasthan Royals,Punjab Kings,Chandigarh,222,125,9,222,-0.0,10.66,0
Rajasthan Royals,Punjab Kings,Chandigarh,217,119,3,222,30.0,10.94,0
Rajasthan Royals,Punjab Kings,Chandigarh,217,118,2,222,15.0,11.03,0
Rajasthan Royals,Punjab Kings,Chandigarh,217,117,1,222,10.0,11.13,0
Rajasthan Royals,Punjab Kings,Chandigarh,216,116,0,222,9.0,11.17,0
Mumbai Indians,Royal Challengers Bangalore,Bangalore,114,119,3,123,54.0,5.75,1
Mumbai Indians,Royal Challengers Bangalore,Bangalore,113,118,2,123,30.0,5.75,1
Mumbai Indians,Royal Challengers Bangalore,Bangalore,113,117,1,123,20.0,5.79,1
Mumbai Indians,Royal Challengers Bangalore,Bangalore,113,116,0,123,15.0,5.84,1
Chennai Super Kings,Sunrisers Hyderabad,Hyderabad,136,119,3,148,72.0,6.86,1
Chennai Super Kings,Sunrisers Hyderabad,Hyderabad,136,118,2,148,36.0,6.92,1
Chennai Super Kings,Sunrisers Hyderabad,Hyderabad,132,119,1,148,96.0,6.66,1
Chennai Super Kings,Sunrisers Hyderabad,Hyderabad,132,118,0,148,48.0,6.71,1
Rajasthan Royals,Mumbai Indians,Jaipur,146,125,9,146,-0.0,7.01,1
Rajasthan Royals,Mumbai Indians,Jaipur,146,124,8,146,-0.0,7.06,1
Rajasthan Royals,Mumbai Indians,Jaipur,146,123,7,146,-0.0,7.12,1
Rajasthan Royals,Mumbai Indians,Jaipur,146,122,6,146,-0.0,7.18,1
Rajasthan Royals,Mumbai Indians,Jaipur,146,121,5,146,-0.0,7.24,1
Rajasthan Royals,Mumbai Indians,Jaipur,141,119,3,146,30.0,7.11,1
Rajasthan Royals,Mumbai Indians,Jaipur,141,118,2,146,15.0,7.17,1
Rajasthan Royals,Mumbai Indians,Jaipur,137,117,1,146,18.0,7.03,1
Rajasthan Royals,Mumbai Indians,Jaipur,137,116,0,146,13.5,7.09,1
Kolkata Knight Riders,Punjab Kings,Kolkata,165,119,3,175,60.0,8.32,1
Kolkata Knight Riders,Punjab Kings,Kolkata,165,119,2,175,60.0,8.32,1
Kolkata Knight Riders,Punjab Kings,Kolkata,161,118,1,175,42.0,8.19,1
Kolkata Knight Riders,Punjab Kings,Kolkata,161,117,0,175,28.0,8.26,1
Royal Challengers Bangalore,Sunrisers Hyderabad,Hyderabad,166,125,9,166,-0.0,7.97,1
Royal Challengers Bangalore,Sunrisers Hyderabad,Hyderabad,166,124,8,166,-0.0,8.03,1
Royal Challengers Bangalore,Sunrisers Hyderabad,Hyderabad,166,123,7,166,-0.0,8.1,1
Royal Challengers Bangalore,Sunrisers Hyderabad,Hyderabad,155,119,3,166,66.0,7.82,1
Royal Challengers Bangalore,Sunrisers Hyderabad,Hyderabad,154,118,2,166,36.0,7.83,1
Royal Challengers Bangalore,Sunrisers Hyderabad,Hyderabad,154,117,1,166,24.0,7.9,1
Royal Challengers Bangalore,Sunrisers Hyderabad,Hyderabad,154,116,0,166,18.0,7.97,1
Chennai Super Kings,Rajasthan Royals,Chennai,212,125,9,212,-0.0,10.18,0
Chennai Super Kings,Rajasthan Royals,Chennai,206,119,3,212,36.0,10.39,0
Chennai Super Kings,Rajasthan Royals,Chennai,205,119,2,212,42.0,10.34,0
Chennai Super Kings,Rajasthan Royals,Chennai,199,118,1,212,39.0,10.12,0
Chennai Super Kings,Rajasthan Royals,Chennai,199,117,0,212,26.0,10.21,0
Delhi Capitals,Delhi Capitals,Delhi,157,119,3,177,120.0,7.92,0
Delhi Capitals,Delhi Capitals,Delhi,157,118,2,177,60.0,7.98,0
Delhi Capitals,Delhi Capitals,Delhi,153,117,1,177,48.0,7.85,0
Delhi Capitals,Delhi Capitals,Delhi,153,116,0,177,36.0,7.91,0
Punjab Kings,Punjab Kings,Chandigarh,176,125,9,176,-0.0,8.45,0
Punjab Kings,Punjab Kings,Chandigarh,162,119,3,176,84.0,8.17,0
Punjab Kings,Punjab Kings,Chandigarh,159,118,2,176,51.0,8.08,0
Punjab Kings,Punjab Kings,Chandigarh,157,117,1,176,38.0,8.05,0
Punjab Kings,Punjab Kings,Chandigarh,157,116,0,176,28.5,8.12,0
Chennai Super Kings,Royal Challengers Bangalore,Chennai,127,125,9,127,-0.0,6.1,0
Chennai Super Kings,Royal Challengers Bangalore,Chennai,122,119,3,127,30.0,6.15,0
Chennai Super Kings,Royal Challengers Bangalore,Chennai,122,119,2,127,30.0,6.15,0
Chennai Super Kings,Royal Challengers Bangalore,Chennai,122,118,1,127,15.0,6.2,0
Chennai Super Kings,Royal Challengers Bangalore,Chennai,122,117,0,127,10.0,6.26,0
Mumbai Indians,Punjab Kings,Mumbai,180,119,3,190,60.0,9.08,0
Mumbai Indians,Punjab Kings,Mumbai,180,118,2,190,30.0,9.15,0
Mumbai Indians,Punjab Kings,Mumbai,180,117,1,190,20.0,9.23,0
Mumbai Indians,Punjab Kings,Mumbai,174,119,0,190,96.0,8.77,0
Rajasthan Royals,Kolkata Knight Riders,Kolkata,148,125,9,148,-0.0,7.1,1
Rajasthan Royals,Kolkata Knight Riders,Kolkata,141,119,3,148,42.0,7.11,1
Rajasthan Royals,Kolkata Knight Riders,Kolkata,137,118,2,148,33.0,6.97,1
Rajasthan Royals,Kolkata Knight Riders,Kolkata,137,117,1,148,22.0,7.03,1
Rajasthan Royals,Kolkata Knight Riders,Kolkata,136,116,0,148,18.0,7.03,1
Delhi Capitals,Royal Challengers Bangalore,Bangalore,144,119,3,155,66.0,7.26,0
Delhi Capitals,Royal Challengers Bangalore,Bangalore,140,118,2,155,45.0,7.12,0
Delhi Capitals,Royal Challengers Bangalore,Bangalore,140,117,1,155,30.0,7.18,0
Delhi Capitals,Royal Challengers Bangalore,Bangalore,138,116,0,155,25.5,7.14,0
Chennai Super Kings,Kolkata Knight Riders,Kolkata,147,119,3,150,18.0,7.41,1
