s.no,batting_team,bowling_team,city,runs_left,balls_left,wickets_remaining,total_run_x,crr,rrr,results
11719,Mumbai Indians,Sunrisers Hyderabad,Mumbai,177,108,9,201,12,9.83,1
11720,Mumbai Indians,Sunrisers Hyderabad,Mumbai,177,107,9,201,11.08,9.93,1
11721,Mumbai Indians,Sunrisers Hyderabad,Mumbai,173,106,9,201,12,9.79,1
11722,Mumbai Indians,Sunrisers Hyderabad,Mumbai,173,105,9,201,11.2,9.89,1
11723,Mumbai Indians,Sunrisers Hyderabad,Mumbai,173,104,9,201,10.5,9.98,1
11724,Mumbai Indians,Sunrisers Hyderabad,Mumbai,172,103,9,201,10.24,10.02,1
11725,Mumbai Indians,Sunrisers Hyderabad,Mumbai,168,102,9,201,11,9.88,1
11726,Mumbai Indians,Sunrisers Hyderabad,Mumbai,167,101,9,201,10.74,9.92,1
11727,Mumbai Indians,Sunrisers Hyderabad,Mumbai,167,100,9,201,10.2,10.02,1
11728,Mumbai Indians,Sunrisers Hyderabad,Mumbai,167,99,9,201,9.71,10.12,1
11729,Mumbai Indians,Sunrisers Hyderabad,Mumbai,166,98,9,201,9.55,10.16,1
11730,Mumbai Indians,Sunrisers Hyderabad,Mumbai,165,97,9,201,9.39,10.21,1
11731,Mumbai Indians,Sunrisers Hyderabad,Mumbai,159,96,9,201,10.5,9.94,1
11732,Mumbai Indians,Sunrisers Hyderabad,Mumbai,159,95,9,201,10.08,10.04,1
11733,Mumbai Indians,Sunrisers Hyderabad,Mumbai,158,94,9,201,9.92,10.09,1
11734,Mumbai Indians,Sunrisers Hyderabad,Mumbai,151,93,9,201,11.11,9.74,1
11735,Mumbai Indians,Sunrisers Hyderabad,Mumbai,150,92,9,201,10.93,9.78,1
11736,Mumbai Indians,Sunrisers Hyderabad,Mumbai,149,91,9,201,10.76,9.82,1
11737,Mumbai Indians,Sunrisers Hyderabad,Mumbai,145,90,9,201,11.2,9.67,1
11738,Mumbai Indians,Sunrisers Hyderabad,Mumbai,141,89,9,201,11.61,9.51,1
11739,Mumbai Indians,Sunrisers Hyderabad,Mumbai,140,89,9,201,11.81,9.44,1
11740,Mumbai Indians,Sunrisers Hyderabad,Mumbai,140,88,9,201,11.44,9.55,1
11741,Mumbai Indians,Sunrisers Hyderabad,Mumbai,134,87,9,201,12.18,9.24,1
11742,Mumbai Indians,Sunrisers Hyderabad,Mumbai,134,86,9,201,11.82,9.35,1
11743,Mumbai Indians,Sunrisers Hyderabad,Mumbai,128,85,9,201,12.51,9.04,1
11744,Mumbai Indians,Sunrisers Hyderabad,Mumbai,128,84,9,201,12.17,9.14,1
11745,Mumbai Indians,Sunrisers Hyderabad,Mumbai,124,83,9,201,12.49,8.96,1
11746,Mumbai Indians,Sunrisers Hyderabad,Mumbai,123,82,9,201,12.32,9,1
11747,Mumbai Indians,Sunrisers Hyderabad,Mumbai,122,81,9,201,12.15,9.04,1
11748,Mumbai Indians,Sunrisers Hyderabad,Mumbai,121,80,9,201,12,9.07,1
11749,Mumbai Indians,Sunrisers Hyderabad,Mumbai,121,79,9,201,11.71,9.19,1
11750,Mumbai Indians,Sunrisers Hyderabad,Mumbai,120,78,9,201,11.57,9.23,1
11751,Mumbai Indians,Sunrisers Hyderabad,Mumbai,119,77,9,201,11.44,9.27,1
11752,Mumbai Indians,Sunrisers Hyderabad,Mumbai,119,76,9,201,11.18,9.39,1
11753,Mumbai Indians,Sunrisers Hyderabad,Mumbai,117,75,9,201,11.2,9.36,1
11754,Mumbai Indians,Sunrisers Hyderabad,Mumbai,110,74,9,201,11.87,8.92,1
11755,Mumbai Indians,Sunrisers Hyderabad,Mumbai,109,73,9,201,11.74,8.96,1
11756,Mumbai Indians,Sunrisers Hyderabad,Mumbai,108,72,9,201,11.62,9,1
11757,Mumbai Indians,Sunrisers Hyderabad,Mumbai,102,71,9,201,12.12,8.62,1
11758,Mumbai Indians,Sunrisers Hyderabad,Mumbai,101,70,9,201,12,8.66,1
11759,Mumbai Indians,Sunrisers Hyderabad,Mumbai,100,71,9,201,12.37,8.45,1
11760,Mumbai Indians,Sunrisers Hyderabad,Mumbai,96,70,9,201,12.6,8.23,1
11761,Mumbai Indians,Sunrisers Hyderabad,Mumbai,92,69,9,201,12.82,8,1
11762,Mumbai Indians,Sunrisers Hyderabad,Mumbai,88,68,9,201,13.04,7.76,1
11763,Mumbai Indians,Sunrisers Hyderabad,Mumbai,87,67,9,201,12.91,7.79,1
11764,Mumbai Indians,Sunrisers Hyderabad,Mumbai,87,66,9,201,12.67,7.91,1
11765,Mumbai Indians,Sunrisers Hyderabad,Mumbai,86,65,9,201,12.55,7.94,1
11766,Mumbai Indians,Sunrisers Hyderabad,Mumbai,86,64,9,201,12.32,8.06,1
11767,Mumbai Indians,Sunrisers Hyderabad,Mumbai,86,63,9,201,12.11,8.19,1
11768,Mumbai Indians,Sunrisers Hyderabad,Mumbai,82,62,9,201,12.31,7.94,1
11769,Mumbai Indians,Sunrisers Hyderabad,Mumbai,81,61,9,201,12.2,7.97,1
11770,Mumbai Indians,Sunrisers Hyderabad,Mumbai,80,60,9,201,12.1,8,1
11771,Mumbai Indians,Sunrisers Hyderabad,Mumbai,80,59,9,201,11.9,8.14,1
11772,Mumbai Indians,Sunrisers Hyderabad,Mumbai,76,58,9,201,12.1,7.86,1
11773,Mumbai Indians,Sunrisers Hyderabad,Mumbai,75,57,9,201,12,7.89,1
11774,Mumbai Indians,Sunrisers Hyderabad,Mumbai,74,56,9,201,11.91,7.93,1
11775,Mumbai Indians,Sunrisers Hyderabad,Mumbai,74,55,9,201,11.72,8.07,1
11776,Mumbai Indians,Sunrisers Hyderabad,Mumbai,73,54,9,201,11.64,8.11,1
11777,Mumbai Indians,Sunrisers Hyderabad,Mumbai,69,53,9,201,11.82,7.81,1
11778,Mumbai Indians,Sunrisers Hyderabad,Mumbai,69,53,9,201,11.82,7.81,1
11779,Mumbai Indians,Sunrisers Hyderabad,Mumbai,63,52,9,201,12.18,7.27,1
11780,Mumbai Indians,Sunrisers Hyderabad,Mumbai,62,51,9,201,12.09,7.29,1
11781,Mumbai Indians,Sunrisers Hyderabad,Mumbai,61,50,9,201,12,7.32,1
11782,Mumbai Indians,Sunrisers Hyderabad,Mumbai,59,49,9,201,12,7.22,1
11783,Mumbai Indians,Sunrisers Hyderabad,Mumbai,53,48,9,201,12.33,6.62,1
11784,Mumbai Indians,Sunrisers Hyderabad,Mumbai,53,47,8,201,12.16,6.77,1
11785,Mumbai Indians,Sunrisers Hyderabad,Mumbai,49,46,8,201,12.32,6.39,1
11786,Mumbai Indians,Sunrisers Hyderabad,Mumbai,48,45,8,201,12.24,6.4,1
11787,Mumbai Indians,Sunrisers Hyderabad,Mumbai,47,44,8,201,12.16,6.41,1
11788,Mumbai Indians,Sunrisers Hyderabad,Mumbai,46,43,8,201,12.08,6.42,1
11789,Mumbai Indians,Sunrisers Hyderabad,Mumbai,45,42,8,201,12,6.43,1
11790,Mumbai Indians,Sunrisers Hyderabad,Mumbai,44,41,8,201,11.92,6.44,1
11791,Mumbai Indians,Sunrisers Hyderabad,Mumbai,44,40,8,201,11.78,6.6,1
11792,Mumbai Indians,Sunrisers Hyderabad,Mumbai,43,39,8,201,11.7,6.62,1
11793,Mumbai Indians,Sunrisers Hyderabad,Mumbai,42,38,8,201,11.63,6.63,1
11794,Mumbai Indians,Sunrisers Hyderabad,Mumbai,42,37,8,201,11.49,6.81,1
11795,Mumbai Indians,Sunrisers Hyderabad,Mumbai,41,36,8,201,11.43,6.83,1
11796,Mumbai Indians,Sunrisers Hyderabad,Mumbai,40,35,8,201,11.36,6.86,1
11797,Mumbai Indians,Sunrisers Hyderabad,Mumbai,36,34,8,201,11.51,6.35,1
11798,Mumbai Indians,Sunrisers Hyderabad,Mumbai,30,33,8,201,11.79,5.45,1
11799,Mumbai Indians,Sunrisers Hyderabad,Mumbai,29,32,8,201,11.73,5.44,1
11800,Mumbai Indians,Sunrisers Hyderabad,Mumbai,25,31,8,201,11.87,4.84,1
11801,Mumbai Indians,Sunrisers Hyderabad,Mumbai,21,30,8,201,12,4.2,1
11802,Mumbai Indians,Sunrisers Hyderabad,Mumbai,20,29,8,201,11.93,4.14,1
11803,Mumbai Indians,Sunrisers Hyderabad,Mumbai,20,28,8,201,11.8,4.29,1
11804,Mumbai Indians,Sunrisers Hyderabad,Mumbai,16,27,8,201,11.94,3.56,1
11805,Mumbai Indians,Sunrisers Hyderabad,Mumbai,15,26,8,201,11.87,3.46,1
11806,Mumbai Indians,Sunrisers Hyderabad,Mumbai,11,25,8,201,12,2.64,1
11807,Mumbai Indians,Sunrisers Hyderabad,Mumbai,9,24,8,201,12,2.25,1
11808,Mumbai Indians,Sunrisers Hyderabad,Mumbai,8,23,8,201,11.94,2.09,1
11809,Mumbai Indians,Sunrisers Hyderabad,Mumbai,7,23,8,201,12,1.83,1
11810,Mumbai Indians,Sunrisers Hyderabad,Mumbai,3,22,8,201,12.12,0.82,1
11811,Mumbai Indians,Sunrisers Hyderabad,Mumbai,2,21,8,201,12.06,0.57,1
11812,Mumbai Indians,Sunrisers Hyderabad,Mumbai,1,20,8,201,12,0.3,1
11813,Mumbai Indians,Sunrisers Hyderabad,Mumbai,1,19,8,201,11.88,0.32,1
11814,Mumbai Indians,Sunrisers Hyderabad,Mumbai,0,18,8,201,11.82,0,1
11815,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,196,119,10,198,12,9.88,1
11816,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,196,119,10,198,12,9.88,1
11817,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,192,118,10,198,18,9.76,1
11818,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,191,117,10,198,14,9.79,1
11819,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,191,116,10,198,10.5,9.88,1
11820,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,187,115,10,198,13.2,9.76,1
11821,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,183,114,10,198,15,9.63,1
11822,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,183,113,10,198,12.86,9.72,1
11823,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,183,112,10,198,11.25,9.8,1
11824,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,181,111,10,198,11.33,9.78,1
11825,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,177,110,10,198,12.6,9.65,1
11826,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,173,109,10,198,13.64,9.52,1
11827,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,173,108,9,198,12.5,9.61,1
11828,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,172,107,9,198,12,9.64,1
11829,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,172,106,9,198,11.14,9.74,1
11830,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,172,105,9,198,10.4,9.83,1
11831,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,168,104,9,198,11.25,9.69,1
11832,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,168,103,9,198,10.59,9.79,1
11833,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,168,102,9,198,10,9.88,1
11834,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,166,101,9,198,10.11,9.86,1
11835,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,165,100,9,198,9.9,9.9,1
11836,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,165,99,9,198,9.43,10,1
11837,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,164,98,9,198,9.27,10.04,1
11838,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,163,97,9,198,9.13,10.08,1
11839,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,163,96,9,198,8.75,10.19,1
11840,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,159,95,9,198,9.36,10.04,1
11841,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,158,94,9,198,9.23,10.09,1
11842,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,152,93,9,198,10.22,9.81,1
11843,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,148,92,9,198,10.71,9.65,1
11844,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,147,91,9,198,10.55,9.69,1
11845,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,147,90,9,198,10.2,9.8,1
11846,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,146,89,9,198,10.06,9.84,1
11847,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,145,88,9,198,9.94,9.89,1
11848,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,141,87,9,198,10.36,9.72,1
11849,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,140,86,9,198,10.24,9.77,1
11850,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,139,85,9,198,10.11,9.81,1
11851,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,139,84,9,198,9.83,9.93,1
11852,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,138,83,9,198,9.73,9.98,1
11853,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,138,82,9,198,9.47,10.1,1
11854,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,137,81,9,198,9.38,10.15,1
11855,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,135,80,9,198,9.45,10.12,1
11856,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,134,79,9,198,9.37,10.18,1
11857,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,128,78,9,198,10,9.85,1
11858,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,127,77,9,198,9.91,9.9,1
11859,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,126,77,9,198,10.05,9.82,1
11860,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,126,76,9,198,9.82,9.95,1
11861,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,125,75,9,198,9.73,10,1
11862,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,121,74,9,198,10.04,9.81,1
11863,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,115,73,9,198,10.6,9.45,1
11864,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,114,72,9,198,10.5,9.5,1
11865,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,114,71,9,198,10.29,9.63,1
11866,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,114,70,9,198,10.08,9.77,1
11867,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,113,69,9,198,10,9.83,1
11868,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,109,68,9,198,10.27,9.62,1
11869,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,108,67,9,198,10.19,9.67,1
11870,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,108,66,9,198,10,9.82,1
11871,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,107,65,9,198,9.93,9.88,1
11872,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,106,64,9,198,9.86,9.94,1
11873,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,102,63,9,198,10.11,9.71,1
11874,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,101,62,9,198,10.03,9.77,1
11875,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,97,61,9,198,10.27,9.54,1
11876,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,96,60,9,198,10.2,9.6,1
11877,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,94,59,9,198,10.23,9.56,1
11878,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,93,58,9,198,10.16,9.62,1
11879,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,92,57,9,198,10.1,9.68,1
11880,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,90,56,9,198,10.12,9.64,1
11881,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,90,55,9,198,9.97,9.82,1
11882,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,89,54,9,198,9.91,9.89,1
11883,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,87,53,9,198,9.94,9.85,1
11884,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,85,52,9,198,9.97,9.81,1
11885,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,85,51,9,198,9.83,10,1
11886,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,79,50,9,198,10.2,9.48,1
11887,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,79,49,9,198,10.06,9.67,1
11888,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,73,48,9,198,10.42,9.12,1
11889,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,72,47,9,198,10.36,9.19,1
11890,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,71,46,9,198,10.3,9.26,1
11891,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,70,45,9,198,10.24,9.33,1
11892,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,69,44,9,198,10.18,9.41,1
11893,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,65,43,9,198,10.36,9.07,1
11894,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,64,42,9,198,10.31,9.14,1
11895,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,64,41,9,198,10.18,9.37,1
11896,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,60,40,9,198,10.35,9,1
11897,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,56,39,9,198,10.52,8.62,1
11898,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,50,38,9,198,10.83,7.89,1
11899,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,50,37,8,198,10.7,8.11,1
11900,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,50,36,8,198,10.57,8.33,1
11901,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,49,35,8,198,10.52,8.4,1
11902,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,48,34,8,198,10.47,8.47,1
11903,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,48,33,8,198,10.34,8.73,1
11904,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,48,32,7,198,10.23,9,1
11905,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,44,31,7,198,10.38,8.52,1
11906,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,44,30,7,198,10.27,8.8,1
11907,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,43,29,7,198,10.22,8.9,1
11908,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,42,29,7,198,10.29,8.69,1
11909,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,41,28,7,198,10.24,8.79,1
11910,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,40,27,7,198,10.19,8.89,1
11911,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,39,26,7,198,10.15,9,1
11912,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,37,25,7,198,10.17,8.88,1
11913,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,35,24,7,198,10.19,8.75,1
11914,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,34,23,7,198,10.14,8.87,1
11915,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,28,23,7,198,10.52,7.3,1
11916,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,27,22,7,198,10.47,7.36,1
11917,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,27,21,7,198,10.36,7.71,1
11918,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,27,20,6,198,10.26,8.1,1
11919,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,26,19,6,198,10.22,8.21,1
11920,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,25,18,6,198,10.18,8.33,1
11921,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,19,17,6,198,10.43,6.71,1
11922,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,18,17,6,198,10.49,6.35,1
11923,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,17,16,6,198,10.44,6.38,1
11924,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,11,15,6,198,10.69,4.4,1
11925,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,10,14,6,198,10.64,4.29,1
11926,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,8,13,6,198,10.65,3.69,1
11927,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,8,12,6,198,10.56,4,1
11928,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,8,11,6,198,10.46,4.36,1
11929,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,7,11,6,198,10.51,3.82,1
11930,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,6,10,6,198,10.47,3.6,1
11931,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,0,9,6,198,10.7,0,1
11932,Gujarat Titans,Chennai Super Kings,Chennai,170,119,10,173,18,8.57,0
11933,Gujarat Titans,Chennai Super Kings,Chennai,170,118,10,173,9,8.64,0
11934,Gujarat Titans,Chennai Super Kings,Chennai,169,117,10,173,8,8.67,0
11935,Gujarat Titans,Chennai Super Kings,Chennai,169,116,10,173,6,8.74,0
11936,Gujarat Titans,Chennai Super Kings,Chennai,168,115,10,173,6,8.77,0
11937,Gujarat Titans,Chennai Super Kings,Chennai,164,114,10,173,9,8.63,0
11938,Gujarat Titans,Chennai Super Kings,Chennai,158,113,10,173,12.86,8.39,0
11939,Gujarat Titans,Chennai Super Kings,Chennai,157,112,10,173,12,8.41,0
11940,Gujarat Titans,Chennai Super Kings,Chennai,156,111,10,173,11.33,8.43,0
11941,Gujarat Titans,Chennai Super Kings,Chennai,155,110,10,173,10.8,8.45,0
11942,Gujarat Titans,Chennai Super Kings,Chennai,151,109,10,173,12,8.31,0
11943,Gujarat Titans,Chennai Super Kings,Chennai,151,108,9,173,11,8.39,0
11944,Gujarat Titans,Chennai Super Kings,Chennai,151,107,9,173,10.15,8.47,0
11945,Gujarat Titans,Chennai Super Kings,Chennai,150,106,9,173,9.86,8.49,0
11946,Gujarat Titans,Chennai Super Kings,Chennai,146,105,9,173,10.8,8.34,0
11947,Gujarat Titans,Chennai Super Kings,Chennai,145,104,9,173,10.5,8.37,0
11948,Gujarat Titans,Chennai Super Kings,Chennai,141,103,9,173,11.29,8.21,0
11949,Gujarat Titans,Chennai Super Kings,Chennai,141,102,9,173,10.67,8.29,0
11950,Gujarat Titans,Chennai Super Kings,Chennai,140,101,9,173,10.42,8.32,0
11951,Gujarat Titans,Chennai Super Kings,Chennai,139,100,9,173,10.2,8.34,0
11952,Gujarat Titans,Chennai Super Kings,Chennai,138,99,9,173,10,8.36,0
11953,Gujarat Titans,Chennai Super Kings,Chennai,138,98,9,173,9.55,8.45,0
11954,Gujarat Titans,Chennai Super Kings,Chennai,138,97,9,173,9.13,8.54,0
11955,Gujarat Titans,Chennai Super Kings,Chennai,134,96,9,173,9.75,8.38,0
11956,Gujarat Titans,Chennai Super Kings,Chennai,133,95,9,173,9.6,8.4,0
11957,Gujarat Titans,Chennai Super Kings,Chennai,133,94,9,173,9.23,8.49,0
11958,Gujarat Titans,Chennai Super Kings,Chennai,132,93,9,173,9.11,8.52,0
11959,Gujarat Titans,Chennai Super Kings,Chennai,132,92,9,173,8.79,8.61,0
11960,Gujarat Titans,Chennai Super Kings,Chennai,132,91,8,173,8.48,8.7,0
11961,Gujarat Titans,Chennai Super Kings,Chennai,132,90,8,173,8.2,8.8,0
11962,Gujarat Titans,Chennai Super Kings,Chennai,128,89,8,173,8.71,8.63,0
11963,Gujarat Titans,Chennai Super Kings,Chennai,128,88,8,173,8.44,8.73,0
11964,Gujarat Titans,Chennai Super Kings,Chennai,128,87,8,173,8.18,8.83,0
11965,Gujarat Titans,Chennai Super Kings,Chennai,128,86,8,173,7.94,8.93,0
11966,Gujarat Titans,Chennai Super Kings,Chennai,128,85,8,173,7.71,9.04,0
11967,Gujarat Titans,Chennai Super Kings,Chennai,127,84,8,173,7.67,9.07,0
11968,Gujarat Titans,Chennai Super Kings,Chennai,126,83,8,173,7.62,9.11,0
11969,Gujarat Titans,Chennai Super Kings,Chennai,124,82,8,173,7.74,9.07,0
11970,Gujarat Titans,Chennai Super Kings,Chennai,123,81,8,173,7.69,9.11,0
11971,Gujarat Titans,Chennai Super Kings,Chennai,122,80,8,173,7.65,9.15,0
11972,Gujarat Titans,Chennai Super Kings,Chennai,122,79,8,173,7.46,9.27,0
11973,Gujarat Titans,Chennai Super Kings,Chennai,121,78,8,173,7.43,9.31,0
11974,Gujarat Titans,Chennai Super Kings,Chennai,120,77,8,173,7.4,9.35,0
11975,Gujarat Titans,Chennai Super Kings,Chennai,119,76,8,173,7.36,9.39,0
11976,Gujarat Titans,Chennai Super Kings,Chennai,119,75,8,173,7.2,9.52,0
11977,Gujarat Titans,Chennai Super Kings,Chennai,118,74,8,173,7.17,9.57,0
11978,Gujarat Titans,Chennai Super Kings,Chennai,118,73,8,173,7.02,9.7,0
11979,Gujarat Titans,Chennai Super Kings,Chennai,114,72,8,173,7.38,9.5,0
11980,Gujarat Titans,Chennai Super Kings,Chennai,114,71,8,173,7.22,9.63,0
11981,Gujarat Titans,Chennai Super Kings,Chennai,110,70,8,173,7.56,9.43,0
11982,Gujarat Titans,Chennai Super Kings,Chennai,104,69,8,173,8.12,9.04,0
11983,Gujarat Titans,Chennai Super Kings,Chennai,104,68,8,173,7.96,9.18,0
11984,Gujarat Titans,Chennai Super Kings,Chennai,103,67,8,173,7.92,9.22,0
11985,Gujarat Titans,Chennai Super Kings,Chennai,101,66,8,173,8,9.18,0
11986,Gujarat Titans,Chennai Super Kings,Chennai,101,65,8,173,7.85,9.32,0
11987,Gujarat Titans,Chennai Super Kings,Chennai,101,64,8,173,7.71,9.47,0
11988,Gujarat Titans,Chennai Super Kings,Chennai,101,63,7,173,7.58,9.62,0
11989,Gujarat Titans,Chennai Super Kings,Chennai,100,62,7,173,7.55,9.68,0
11990,Gujarat Titans,Chennai Super Kings,Chennai,99,61,7,173,7.53,9.74,0
11991,Gujarat Titans,Chennai Super Kings,Chennai,99,60,7,173,7.4,9.9,0
11992,Gujarat Titans,Chennai Super Kings,Chennai,98,59,7,173,7.38,9.97,0
11993,Gujarat Titans,Chennai Super Kings,Chennai,97,58,7,173,7.35,10.03,0
11994,Gujarat Titans,Chennai Super Kings,Chennai,96,57,7,173,7.33,10.11,0
11995,Gujarat Titans,Chennai Super Kings,Chennai,95,56,7,173,7.31,10.18,0
11996,Gujarat Titans,Chennai Super Kings,Chennai,95,55,7,173,7.2,10.36,0
11997,Gujarat Titans,Chennai Super Kings,Chennai,93,54,7,173,7.27,10.33,0
11998,Gujarat Titans,Chennai Super Kings,Chennai,92,53,7,173,7.25,10.42,0
11999,Gujarat Titans,Chennai Super Kings,Chennai,90,52,7,173,7.32,10.38,0
12000,Gujarat Titans,Chennai Super Kings,Chennai,89,51,7,173,7.3,10.47,0
12001,Gujarat Titans,Chennai Super Kings,Chennai,89,59,7,173,8.26,9.05,0
12002,Gujarat Titans,Chennai Super Kings,Chennai,88,53,7,173,7.61,9.96,0
12003,Gujarat Titans,Chennai Super Kings,Chennai,87,52,7,173,7.59,10.04,0
12004,Gujarat Titans,Chennai Super Kings,Chennai,86,51,7,173,7.57,10.12,0
12005,Gujarat Titans,Chennai Super Kings,Chennai,85,50,7,173,7.54,10.2,0
12006,Gujarat Titans,Chennai Super Kings,Chennai,85,49,6,173,7.44,10.41,0
12007,Gujarat Titans,Chennai Super Kings,Chennai,85,48,6,173,7.33,10.62,0
12008,Gujarat Titans,Chennai Super Kings,Chennai,85,47,5,173,7.23,10.85,0
